"numenq","sch_lev","farm_f","trad_f","exec_f","tech_f","whc_f","blc_f","noocc_f","farm_m","trad_m","exec_m","tech_m","whc_m","blc_m","noocc_m","orfr","oroecd","orother","foreign","late6","urban","male","age98","date_first","full_first","wage_first","employed_36","full_36","wage_36","experience_36","employed_60","full_60","wage_60","experience_60"
"406244",4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,21,32,1,945,1,1,1236,4,1,1,1236,28
"406247",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,8,1,1067,1,1,1067,24,1,1,1067,48
"406248",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,21,1,1324,1,1,1727,15,1,1,1404,39
"406249",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,19,1,1113,1,1,1888,17,1,1,2100,41
"406250",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,23,9,1,1094,1,1,1100,27,1,1,1100,51
"406258",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,10,1,854,0,,,11,1,1,1324,27
"406263",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,10,0,,1,1,857,25,1,1,857,49
"406281",5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21,7,,,1,1,963,25,1,1,963,49
"406285",5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,21,6,1,810,0,,,16,0,,,30
"406291",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,23,7,1,910,1,1,1074,29,1,1,1074,53
"406298",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,22,10,1,1143,1,0,,8,1,1,1800,32
"406299",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,23,7,,,1,1,1408,29,1,1,1408,53
"406304",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,22,24,1,1118,1,1,1517,12,1,1,1517,36
"406307",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,23,7,1,810,1,1,3171,29,1,1,1633,51
"406309",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24,7,,,1,1,1250,19,1,1,2134,43
"406313",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,22,7,1,871,0,,,27,0,,,27
"406318",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,20,1,976,1,1,1074,16,1,1,1067,40
"406324",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,23,12,1,871,1,1,1058,13,1,1,1058,37
"406326",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,7,,,1,1,1651,28,1,1,1651,52
"406327",5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,7,1,1281,1,1,1347,29,1,1,1512,53
"406334",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,15,1,871,1,1,900,7,1,1,900,31
"406335",5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,11,1,991,1,1,1817,25,1,1,1817,49
"406343",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,7,1,1143,1,1,1143,29,1,1,1507,53
"406345",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,20,7,,,1,1,793,27,1,1,1147,42
"406349",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,3,1,793,0,,,4,1,1,1164,11
"406359",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,11,0,,1,0,714,25,1,0,,49
"406360",5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,19,21,0,,1,1,686,15,1,1,2287,30
"406368",5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,21,18,1,914,1,1,1569,18,1,1,1569,42
"406375",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,7,,,1,1,1517,25,1,1,1517,49
"406379",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,21,20,0,1037,1,1,1037,16,1,1,1037,40
"406388",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,21,8,,,1,1,1788,5,1,1,1324,29
"406392",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,7,1,983,1,1,1189,19,1,1,1537,43
"406397",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,8,1,1067,1,1,787,28,1,1,787,52
"406408",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,20,7,1,1128,1,1,2287,29,1,1,2700,53
"406418",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,7,,,1,1,1372,27,1,1,1220,51
"406423",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,13,1,945,1,1,1000,23,1,1,1000,47
"406427",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,7,,,1,1,1601,29,1,1,1601,53
"406432",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,26,15,1,2274,1,1,3519,21,1,1,3519,45
"406433",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22,14,1,810,1,1,1128,22,1,1,1128,46
"406442",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,11,1,958,1,1,1138,25,1,1,1138,49
"406457",5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,21,29,0,,0,,,5,1,1,1300,22
"406459",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,34,1,887,1,1,1151,2,1,1,1151,26
"406463",4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,7,0,,1,0,,29,1,1,1981,53
"406464",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,14,1,896,1,1,917,22,1,1,917,46
"406466",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,10,1,915,0,,,11,1,1,2125,34
"406472",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,7,1,871,0,,,22,1,1,1524,33
"406476",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,1,1111,1,1,1200,21,1,1,1200,45
"406481",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,19,12,0,,1,1,1143,24,0,,,37
"406486",4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,23,7,1,810,1,1,1105,29,1,1,1105,53
"406491",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,10,1,808,1,1,1243,14,1,1,1243,38
"406493",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,46,1,788,0,,,0,1,1,787,14
"406496",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,,,1,1,1404,24,1,1,1200,46
"406499",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,9,1,1082,1,1,1528,27,0,,,44
"406503",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,20,8,,,1,1,915,21,1,1,1445,45
"406505",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,20,7,,,1,1,1220,29,1,1,1486,52
"406517",5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,22,7,,,1,1,1192,14,1,1,1625,38
"406526",5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,20,7,1,960,1,1,1448,29,0,,,52
"406529",5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,20,7,1,1067,1,1,1458,18,1,1,1458,42
"406531",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,20,18,0,,1,1,1500,16,1,1,1500,40
"406537",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21,14,1,799,1,1,793,22,0,,,30
"406539",5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,7,1,930,1,1,503,29,1,1,1753,49
"406546",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,7,0,,1,1,950,29,1,1,950,53
"406549",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,11,1,899,1,1,1422,25,1,1,1422,49
"406554",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,23,9,1,1296,1,1,1296,27,1,1,1296,51
"406558",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,10,0,,1,1,1091,24,1,0,,46
"406573",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,7,,,1,0,,29,1,0,,50
"406574",5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,22,7,,,1,1,1289,23,1,1,1289,47
"406578",4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,5,1,1372,1,1,1100,31,1,1,1100,55
"406583",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,22,21,1,1215,1,1,1372,15,1,1,1372,39
"406585",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,1,1261,1,1,1322,29,1,1,1322,53
"406586",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,22,13,1,1009,0,,,19,0,,,32
"406607",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,24,7,,,1,1,1476,18,1,1,1476,42
"406610",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,24,11,1,1143,1,1,1372,25,1,1,1372,49
"406636",5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,7,1,879,1,1,1457,29,1,1,1457,53
"406658",4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,20,10,1,810,0,,,25,1,1,915,45
"406663",7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,10,1,1067,1,1,1569,26,1,1,1569,50
"406665",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,22,7,,,1,1,2500,28,1,1,2500,52
"406666",5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,6,1,854,1,1,1527,30,1,1,1527,54
"406677",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28,7,1,1067,1,1,924,26,1,1,924,50
"406683",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,20,7,1,1111,1,1,1573,28,0,,,49
"406686",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,22,18,1,810,1,1,1086,18,1,1,1220,42
"406702",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,,,1,1,991,26,1,1,1391,50
"406704",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22,7,1,1486,1,1,1625,29,1,1,1625,53
"406709",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,7,1,915,1,1,1000,29,1,1,1000,53
"406711",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,20,8,1,678,1,1,1413,28,1,1,1413,52
"406716",4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,20,24,0,,0,,,2,1,1,1500,25
"406724",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,10,1,391,1,,1829,26,1,1,1325,49
"406734",5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25,10,1,810,0,,,20,1,1,915,35
"406735",7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,13,1,762,1,1,762,23,1,1,980,39
"406740",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,20,9,1,810,1,1,1052,27,1,1,1052,51
"406746",5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,17,1,838,0,,,5,1,1,1004,8
"406750",4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,23,24,1,1122,1,1,1700,12,1,1,1700,36
"406757",4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,5,1,915,0,,,19,1,1,1167,36
"406765",4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,30,1,872,1,1,872,6,1,1,1052,30
"406773",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,11,1,1220,1,1,1468,25,1,1,1468,49
"406781",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,23,7,,,1,1,1597,12,1,1,1597,36
"406791",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,23,13,1,810,1,1,1082,23,1,1,1651,47
"406793",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,7,,,1,1,1099,29,1,1,1099,53
"406808",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,22,1,995,1,1,1198,14,1,1,1198,38
"406810",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,7,1,1156,0,,,16,0,,,16
"406816",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,25,8,1,1220,1,1,1204,28,1,1,1204,52
"406819",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21,7,,,1,1,1275,12,1,1,1275,36
"406833",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,8,1,866,1,1,1291,28,1,1,1174,52
"406838",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,7,1,838,0,,,24,1,1,1270,41
"406844",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,22,1,854,1,1,950,14,1,1,950,38
"406848",4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,7,1,1261,1,1,1334,7,1,1,1334,31
"406849",4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21,6,,,1,1,1000,23,1,1,1000,47
"406863",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,,,1,1,1524,27,1,1,1500,51
"406868",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,20,7,0,,1,1,1105,20,1,1,1105,44
"406869",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,21,26,1,980,1,1,915,10,1,1,915,34
"406877",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,20,7,1,810,1,1,810,8,1,1,1400,32
"406879",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,60,1,1418,0,,,0,1,1,1418,0
"406885",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,13,1,925,1,1,1067,23,0,,,33
"406891",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,22,4,1,810,1,1,1227,32,1,1,1227,56
"406897",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,21,7,,,1,1,1300,18,1,1,1300,42
"406899",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,21,1,838,1,1,1189,15,1,1,1189,39
"406916",5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,10,1,1067,1,1,1982,25,1,1,1982,49
"406927",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,22,8,1,1067,1,1,1642,28,1,1,1642,52
"406930",4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,20,7,0,,0,,,11,1,1,1113,34
"406933",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,22,7,1,1524,1,1,3201,29,1,1,3201,53
"406935",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,20,31,1,1220,1,1,1408,5,1,1,1408,29
"406938",4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22,7,1,1143,1,1,1448,29,1,,,52
"406941",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,7,,,0,,,13,1,1,1342,34
"406942",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,,,1,1,695,19,1,1,1345,43
"406947",5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,24,25,1,1296,1,1,1160,11,1,1,1160,35
"406948",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,7,,,1,1,1600,27,1,1,1600,51
"406953",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,10,1,963,1,1,815,26,1,1,1272,49
"406955",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30,12,0,,1,0,,24,1,0,,48
"406956",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,7,1,963,1,1,1340,14,1,1,1340,38
"406965",4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,21,13,1,869,1,1,1144,23,1,1,1144,47
"406968",5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,13,1,808,1,1,1143,23,1,1,1143,47
"406970",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,25,1,1173,0,,,8,1,1,946,14
"406973",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,7,1,915,1,1,991,24,1,1,1322,48
"406989",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,7,1,1067,1,1,2058,29,1,1,2026,53
"406999",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,0,908,1,1,908,29,1,1,996,38
"407000",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,1,1524,0,,,6,1,1,1403,29
"407004",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,,,1,1,1400,19,1,1,1400,43
"407005",4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,24,8,,,1,1,1600,15,1,0,,32
"407009",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,22,7,,,1,1,1025,29,1,1,1025,53
"407016",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,,,1,1,949,25,1,1,949,49
"407017",5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,20,7,1,686,1,1,1220,18,1,1,1220,42
"407022",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,23,7,,,1,1,2147,27,1,1,2147,51
"407036",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,22,7,1,1189,1,1,1403,19,1,1,1372,35
"407038",4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,9,1,808,1,1,884,14,1,1,1143,38
"407039",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,23,18,1,838,1,1,838,18,1,1,1548,42
"407045",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,21,7,1,1411,1,1,1543,29,1,1,1543,53
"407048",5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,10,1,1372,1,1,1101,22,1,1,1101,46
"407055",4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,22,35,1,1160,1,1,838,1,1,1,838,19
"407069",4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,21,10,0,,1,0,884,26,1,0,884,50
"407080",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21,7,1,1366,1,1,1512,18,1,1,2075,42
"407087",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,7,,,1,1,1581,29,1,1,1581,53
"407090",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,7,,,1,0,,22,1,0,,46
"407091",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,7,1,810,1,1,787,25,1,1,787,49
"407097",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,23,12,1,1189,1,1,1000,24,1,1,1000,48
"407104",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,25,7,1,841,1,1,991,29,1,1,991,53
"407108",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24,18,0,,1,0,,18,1,1,1191,42
"407116",5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,23,33,1,884,1,1,945,3,1,1,1220,27
"407120",4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,19,4,1,1189,1,1,1212,23,1,1,1321,47
"407121",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,22,7,1,1111,1,0,1111,29,0,,,38
"407132",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,20,7,1,823,1,1,1067,29,1,1,1067,53
"407135",5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23,7,1,1074,1,1,1780,28,1,1,1780,52
"407139",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,12,1,762,1,1,1322,24,1,1,1227,39
"407140",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,22,15,1,899,1,1,977,21,1,1,1313,45
"407147",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,22,7,1,915,1,1,1569,29,1,1,1573,53
"407155",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,,,1,1,1734,28,1,1,1734,52
"407157",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,,,1,1,915,29,1,1,1200,53
"407161",4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24,9,1,869,1,1,935,27,1,1,935,51
"407165",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,21,12,1,1171,1,1,1475,24,1,1,1475,48
"407167",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,,,1,1,1026,19,1,1,1026,43
"407183",4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,23,7,1,534,1,1,991,29,1,1,1037,53
"407204",4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,1,871,1,1,899,29,1,1,1140,53
"407214",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,10,0,,1,0,,24,1,0,,48
"407254",4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,6,0,,1,1,949,27,1,1,949,51
"407260",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,9,1,1486,1,1,1967,17,1,1,1967,41
"407262",4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,24,7,,,1,1,1210,29,1,1,1210,53
"407275",5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22,8,0,,1,1,1225,28,1,1,1300,52
"407282",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,25,13,1,1407,1,1,1817,23,1,1,2012,47
"407289",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,22,7,1,823,1,1,1296,14,1,1,1833,38
"407292",5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22,9,1,915,1,1,915,27,1,1,991,50
"407294",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,10,0,,0,,,17,0,,,18
"407311",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22,7,1,1143,1,1,1372,29,1,1,1372,53
"407316",4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,23,9,1,925,1,1,940,27,1,1,940,51
"407319",5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,15,0,,1,1,1677,11,1,1,1677,35
"407332",5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,7,1,1044,1,1,1080,28,1,1,1080,52
"407333",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,1,22,7,,,0,,,10,1,1,1000,26
"407335",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,1,854,1,1,1517,27,1,1,1517,51
"407341",5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,20,8,0,,1,1,1734,28,1,1,1734,52
"407342",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,23,7,,,1,1,1067,27,1,1,1159,51
"407343",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,23,9,1,810,1,1,1143,26,1,1,1143,50
"407348",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,7,0,,1,1,1038,29,1,1,1038,53
